mean,difference
0.13826100301212302,0.01928138278854355
0.4888594304923658,0.018144101978231297
0.6504481890409612,0.02144429258692726
0.5365311561649488,0.1417866465698573
0.8952873001880814,-0.03033501895519708
0.09866494520199881,-0.11024208697294023
0.07504967483643114,-0.0811624103235519
0.6029923222066947,-0.37757701444586345
0.5879549948945655,0.1402774986773757
0.8749028122880991,0.06062310466347853
0.3506983655158388,0.03787681211306798
0.8137369625735078,-0.1581788315439634
0.3987958263077547,-0.051987383620299976
0.9067702804379614,0.08775244442084473
0.4619144754664415,-0.11876440901432167
0.9377354361805273,0.05606364770590333
0.08266438888036566,-0.10148819592548694
0.929979121201318,0.1378436794143546
0.6728033738384773,0.1516458426018814
0.7257345599988767,0.04781812092853943
0.097118960922856,-0.1058234828593356
0.3634673100028254,-0.0576020993165538
0.20384592630154735,0.07922454312814967
0.7874565289207462,0.09481504873199531
0.08559954773967474,-0.009591567286153471
0.5208032125634969,-0.16037798039058415
0.8526843961376698,-0.08325561358556144
0.4896939017466185,-0.08058281380107457
0.10600749324194444,-0.013676555545491895
0.5541411913012373,0.1862426949689603
0.22406458819532615,-0.1750789887781099
0.24763832494594318,-0.08668158441826376
0.7447472107139596,0.09054408306427164
0.37240212256668426,-0.05141105065825746
0.9163364261323763,0.08685852883945955
0.6455461609129676,-0.19884021525292217
0.13715281233109994,0.032029522357741286
0.21966143523670817,0.10977108428910543
0.059781694774883286,-0.08284093069025418
0.2449408416459784,0.02473916501002016
0.6884486730948677,-0.2204571850984116
0.9084971513738527,0.0028616123180178477
0.9177716976008076,0.012760163466385643
0.7033870608122335,0.09078367362642015
0.5439136676399796,-0.06626807602070006
0.14542074318070924,-0.004294220301713253
0.17017294795407212,-0.05035480199072048
0.1526853202185624,0.10346722273063522
0.28019096097401264,0.05291745346886878
0.08112685147956607,-0.10606730453102595
0.1923714385585099,0.12087201201043718
0.07550744395117648,-0.055522984650518754
0.3911326244500012,-0.04235469996398078
0.6731978163138175,0.04160418212714678
0.6172190838215917,-0.23701323406732683
0.32817369476238456,-0.017620687181163497
0.9457004200231296,0.01914122319445244
0.3581910644580262,-0.055223243512841635
0.2959835495976296,0.09666063714577505
0.3969345738836193,-0.003319313059635176
0.9009177729030227,0.02193654468452433
0.9265018873555924,0.029227171966128673
0.1618842315032666,0.03858527170709475
0.2938844133803625,-0.10729863854460339
0.12881710099149296,-0.06066145565174916
0.7599533624648889,0.03402873420712149
0.18164275737452834,-0.02142592962884249
0.8889284013438836,0.06403169606697867
0.10298822347886925,-0.06978226652607192
0.12256689815455385,-0.1030252784742175
0.12096024655761314,-0.020087071191032882
0.9523710078762011,0.0624237193199072
0.8343671338913299,-0.08987753050377822
0.1057990423376477,-0.08629993964530701
0.411472190816323,-0.17951919754521034
0.7914501931361432,-0.04836084324278933
0.5530391066378177,0.14009786230441357
0.15244355858374753,0.08042916776754694
0.4561739335843288,-0.024358616195447602
0.1930060189424091,0.09014340270720586
0.13909006362578918,-0.048235620152520156
0.5346306283647021,0.001277390991489158
0.13104019282227486,-0.03401352528799115
0.2552546755019407,0.060461381185766105
0.7678523857733268,-0.10911079260892498
0.5527600991531654,-0.04199056867670137
0.14156462331146394,-0.01891401252090147
0.1686791105732,0.05735821995430715
0.8406158618982635,-0.16562308214982313
0.7846875013738781,0.01050802505610593
0.13367665546685892,-0.0008732827991160264
0.8062043688502749,-0.011374135453136591
0.30213992448763727,0.0923028916541076
