time_sec,raw_pulse,standardized_pulse,participant
48.98850574712644,31.9,-0.09235639145776352,gs1
49.0,30.2,-0.3592160800071419,gs1
49.01149425287356,28.5,-0.6260757685565203,gs1
49.02298850574713,27.3,-0.8144473134149051,gs1
49.03448275862069,26.0,-1.0185164870114887,gs1
49.04597701149425,25.1,-1.159795145655277,gs1
49.05747126436781,24.6,-1.2382832893462707,gs1
49.06896551724138,24.4,-1.2696785468226686,gs1
49.08045977011494,24.1,-1.3167714330372644,gs1
49.0919540229885,24.4,-1.2696785468226686,gs1
49.10344827586207,24.7,-1.2225856606080723,gs1
49.11494252873563,25.3,-1.1283998881788797,gs1
49.12643678160919,25.8,-1.049911744487886,gs1
49.13793103448276,26.4,-0.9557259720586939,gs1
49.14942528735632,27.0,-0.8615401996295013,gs1
49.160919540229884,27.6,-0.7673544272003087,gs1
49.172413793103445,28.1,-0.688866283509315,gs1
49.18390804597701,28.6,-0.6103781398183213,gs1
49.195402298850574,29.1,-0.5318899961273277,gs1
49.206896551724135,29.5,-0.46909948117453293,gs1
49.2183908045977,29.7,-0.4377042236981356,gs1
49.229885057471265,29.9,-0.40630896622173823,gs1
49.241379310344826,30.1,-0.3749137087453403,gs1
49.252873563218394,30.2,-0.3592160800071419,gs1
49.264367816091955,30.1,-0.3749137087453403,gs1
49.275862068965516,30.3,-0.3435184512689429,gs1
49.28735632183908,30.1,-0.3749137087453403,gs1
49.298850574712645,30.1,-0.3749137087453403,gs1
49.310344827586206,30.3,-0.3435184512689429,gs1
49.32183908045977,31.3,-0.1865421638869556,gs1
49.333333333333336,33.3,0.12741041087701857,gs1
49.3448275862069,36.8,0.6768274167139743,gs1
49.35632183908046,41.4,1.3989183386711164,gs1
49.367816091954026,46.6,2.215195033057451,gs1
49.37931034482759,51.9,3.0471693561819837,gs1
49.39080459770115,55.5,3.6122839907571382,gs1
49.40229885057471,55.4,3.596586362018939,gs1
49.41379310344828,55.4,3.596586362018939,gs1
49.42528735632184,55.5,3.6122839907571382,gs1
49.4367816091954,55.4,3.596586362018939,gs1
49.44827586206897,54.4,3.439610074636952,gs1
49.45977011494253,49.7,2.701821523941612,gs1
49.47126436781609,44.1,1.8227543146024827,gs1
49.48275862068966,38.1,0.8808965903105586,gs1
49.49425287356322,32.4,-0.013868247766769839,gs1
49.50574712643678,27.3,-0.8144473134149051,gs1
49.51724137931034,23.0,-1.4894453491574506,gs1
49.52873563218391,19.9,-1.9760718400416117,gs1
49.54022988505747,17.8,-2.305722043543785,gs1
49.55172413793103,16.6,-2.4940935884021695,gs1
49.5632183908046,16.5,-2.5097912171403687,gs1
49.57471264367816,17.1,-2.415605444711176,gs1
49.58620689655172,18.3,-2.2272338998527914,gs1
49.59770114942529,20.3,-1.9132813250888165,gs1
49.60919540229885,22.8,-1.520840606633848,gs1
49.62068965517241,25.6,-1.0813070019642834,gs1
49.632183908045974,28.5,-0.6260757685565203,gs1
49.64367816091954,31.1,-0.21793742136335295,gs1
49.6551724137931,33.7,0.1902009258298144,gs1
49.666666666666664,35.7,0.504153500593789,gs1
49.67816091954023,37.0,0.7082226741903722,gs1
49.689655172413794,37.8,0.8338037040959616,gs1
49.701149425287355,38.0,0.8651989615723595,gs1
49.71264367816092,37.5,0.7867108178813659,gs1
49.724137931034484,36.6,0.6454321592375775,gs1
49.735632183908045,35.3,0.44136298564099324,gs1
49.747126436781606,33.8,0.20589855456801223,gs1
49.758620689655174,32.2,-0.04526350524316664,gs1
49.770114942528735,30.6,-0.29642556505434664,gs1
49.7816091954023,29.1,-0.5318899961273277,gs1
49.793103448275865,27.7,-0.7516567984621103,gs1
49.804597701149426,26.5,-0.940028343320495,gs1
49.81609195402299,25.8,-1.049911744487886,gs1
49.827586206896555,25.3,-1.1283998881788797,gs1
